"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Sunlight (KJ/m²)
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1995"	"1995"			0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1996"	"1996"			0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1997"	"1997"			0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1998"	"1998"			0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"1999"	"1999"			0.0000
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Jan"	"1"	12582.7719
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Feb"	"2"	15658.2848
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Mar"	"3"	20032.7045
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Apr"	"4"	25747.0860
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"May"	"5"	29711.1742
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Jun"	"6"	28154.6130
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Jul"	"7"	26333.5800
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Aug"	"8"	23191.8855
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Sep"	"9"	21770.3040
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Oct"	"10"	15560.7942
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Nov"	"11"	13328.6483
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"	"Dec"	"12"	12138.0061
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2000"	"2000"			20355.7055
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Jan"	"1"	11448.7274
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Feb"	"2"	13691.6329
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Mar"	"3"	20015.9919
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Apr"	"4"	24736.0700
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"May"	"5"	29260.1923
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Jun"	"6"	29531.8730
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Jul"	"7"	25215.0661
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Aug"	"8"	23120.8029
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Sep"	"9"	21812.7557
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Oct"	"10"	17173.2719
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Nov"	"11"	13341.1953
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"	"Dec"	"12"	11447.2561
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2001"	"2001"			20093.5428
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Jan"	"1"	12226.4206
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Feb"	"2"	16093.2414
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Mar"	"3"	21057.9055
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Apr"	"4"	25863.6430
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"May"	"5"	29779.1713
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Jun"	"6"	29941.3700
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Jul"	"7"	25437.7684
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Aug"	"8"	24428.4977
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Sep"	"9"	21462.4603
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Oct"	"10"	17233.7242
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Nov"	"11"	13240.3320
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"	"Dec"	"12"	11409.3719
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2002"	"2002"			20697.5440
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Jan"	"1"	12882.8100
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Feb"	"2"	13234.8536
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Mar"	"3"	20029.7023
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Apr"	"4"	26228.1203
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"May"	"5"	29340.1626
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Jun"	"6"	30139.8210
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Jul"	"7"	26553.6503
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Aug"	"8"	23547.8290
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Sep"	"9"	21338.1057
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Oct"	"10"	17935.1300
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Nov"	"11"	13303.3247
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"	"Dec"	"12"	12100.2835
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2003"	"2003"			20588.8593
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Jan"	"1"	11568.2216
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Feb"	"2"	14715.4234
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Mar"	"3"	20581.1955
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Apr"	"4"	25250.6883
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"May"	"5"	29871.4858
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Jun"	"6"	30015.7967
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Jul"	"7"	26224.1487
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Aug"	"8"	23963.7613
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Sep"	"9"	22067.0927
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Oct"	"10"	16950.3697
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Nov"	"11"	12713.0053
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"	"Dec"	"12"	11298.5484
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2004"	"2004"			20443.5367
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Jan"	"1"	10904.4226
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Feb"	"2"	12292.1614
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Mar"	"3"	20540.5829
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Apr"	"4"	25631.1963
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"May"	"5"	29254.2339
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Jun"	"6"	29666.6843
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Jul"	"7"	26334.3997
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Aug"	"8"	23080.2735
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Sep"	"9"	21706.4747
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Oct"	"10"	17783.8606
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Nov"	"11"	13985.8083
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"	"Dec"	"12"	12437.8213
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2005"	"2005"			20340.5174
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Jan"	"1"	13294.3277
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Feb"	"2"	15937.8121
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Mar"	"3"	18649.1523
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Apr"	"4"	25218.1517
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"May"	"5"	29572.4890
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Jun"	"6"	28749.5960
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Jul"	"7"	25268.3435
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Aug"	"8"	23120.1006
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Sep"	"9"	21632.3143
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Oct"	"10"	16906.9952
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Nov"	"11"	14022.9220
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"	"Dec"	"12"	11602.5365
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2006"	"2006"			20344.6042
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Jan"	"1"	11438.8390
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Feb"	"2"	14969.4293
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Mar"	"3"	21080.3584
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Apr"	"4"	25982.9560
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"May"	"5"	29702.2135
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Jun"	"6"	29783.6520
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Jul"	"7"	25320.7645
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Aug"	"8"	23187.0806
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Sep"	"9"	21723.3607
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Oct"	"10"	18040.0200
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Nov"	"11"	13582.5860
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"	"Dec"	"12"	11661.1084
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2007"	"2007"			20560.7194
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Jan"	"1"	11970.6048
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Feb"	"2"	15381.3224
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Mar"	"3"	22128.8490
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Apr"	"4"	27310.6427
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"May"	"5"	28574.2497
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Jun"	"6"	29909.7197
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Jul"	"7"	24818.1181
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Aug"	"8"	23406.3974
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Sep"	"9"	21808.0007
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Oct"	"10"	18363.6990
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Nov"	"11"	13573.2933
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"	"Dec"	"12"	10854.8290
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2008"	"2008"			20676.8503
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Jan"	"1"	12553.4768
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Feb"	"2"	15960.9039
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Mar"	"3"	21817.4081
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Apr"	"4"	26083.7960
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"May"	"5"	28665.6071
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Jun"	"6"	28664.9583
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Jul"	"7"	26639.8716
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Aug"	"8"	25028.1655
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Sep"	"9"	22155.8203
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Oct"	"10"	17932.3784
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Nov"	"11"	13893.9143
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Dec"	"12"	11642.7474
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"			20941.1761
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Jan"	"1"	12165.5081
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Feb"	"2"	14490.1904
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Mar"	"3"	21020.5610
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Apr"	"4"	25924.2410
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"May"	"5"	30114.9094
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Jun"	"6"	29951.9120
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Jul"	"7"	25384.0916
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Aug"	"8"	23398.0584
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Sep"	"9"	22316.7883
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Oct"	"10"	17461.5568
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Nov"	"11"	14222.2550
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Dec"	"12"	11537.2490
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"			20689.6471
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Jan"	"1"	13299.7748
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Feb"	"2"	15637.4936
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Mar"	"3"	21884.4668
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Apr"	"4"	26206.1897
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"May"	"5"	30115.1516
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Jun"	"6"	30263.3420
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Jul"	"7"	25984.0571
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Aug"	"8"	24588.8835
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Sep"	"9"	21777.8533
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Oct"	"10"	18178.9097
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Nov"	"11"	13536.1723
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Dec"	"12"	11118.6135
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"			21072.9373
"Total"	"Arizona"	"04"	"Pinal County, AZ"	"04021"					20567.0853
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"May"	"5"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1979"	"1979"			0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"May"	"5"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1980"	"1980"			0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"May"	"5"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"1981"	"1981"	"Dec"	"12"	0.0000
