Notes,State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Day Land Surface Temperature (F),Avg Night Land Surface Temperature (F),Cases
,Arizona,4.0,Apache,4001.0,2003,2003.0,Jan,1,56.3483,22.7507,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Feb,2,57.6063,18.3087,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Mar,3,72.8166,25.0819,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Apr,4,87.3119,30.7526,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,May,5,102.8179,41.742,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Jun,6,114.7581,49.8852,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Jul,7,122.8439,58.234,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Aug,8,106.8851,55.7729,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Sep,9,98.3839,48.2384,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Oct,10,85.5412,41.2829,1
,Arizona,4.0,Apache,4001.0,2003,2003.0,Nov,11,59.6799,24.4384,0
,Arizona,4.0,Apache,4001.0,2003,2003.0,Dec,12,50.4246,16.7134,0
,Arizona,4.0,Apache,4001.0,2004,2004.0,Jan,1,49.7505,16.83,0
,Arizona,4.0,Apache,4001.0,2004,2004.0,Feb,2,50.8263,13.9446,0
,Arizona,4.0,Apache,4001.0,2004,2004.0,Mar,3,81.9478,30.8625,0
,Arizona,4.0,Apache,4001.0,2004,2004.0,Apr,4,84.9657,34.0686,1
,Arizona,4.0,Apache,4001.0,2004,2004.0,May,5,104.1825,41.9011,0
,Arizona,4.0,Apache,4001.0,2004,2004.0,Jun,6,116.4031,49.8094,0
,Arizona,4.0,Apache,4001.0,2004,2004.0,Jul,7,115.5289,54.4476,1
,Arizona,4.0,Apache,4001.0,2004,2004.0,Aug,8,106.9005,53.1446,2
,Arizona,4.0,Apache,4001.0,2004,2004.0,Sep,9,98.3951,47.9028,1
,Arizona,4.0,Apache,4001.0,2004,2004.0,Oct,10,76.6368,37.7815,1
,Arizona,4.0,Apache,4001.0,2004,2004.0,Nov,11,56.2607,25.6314,0
,Arizona,4.0,Apache,4001.0,2004,2004.0,Dec,12,50.1955,19.3519,1
,Arizona,4.0,Apache,4001.0,2005,2005.0,Jan,1,52.3912,21.8009,1
,Arizona,4.0,Apache,4001.0,2005,2005.0,Feb,2,52.7845,20.5435,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,Mar,3,67.191,25.611,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,Apr,4,87.6797,31.3634,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,May,5,101.1706,42.5699,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,Jun,6,110.027,48.4205,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,Jul,7,121.0813,57.5792,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,Aug,8,102.4015,53.9883,1
,Arizona,4.0,Apache,4001.0,2005,2005.0,Sep,9,96.9388,48.7038,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,Oct,10,81.9817,39.3872,1
,Arizona,4.0,Apache,4001.0,2005,2005.0,Nov,11,65.9798,25.7781,0
,Arizona,4.0,Apache,4001.0,2005,2005.0,Dec,12,54.6451,15.4895,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Jan,1,56.5096,17.5051,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Feb,2,66.5738,19.0955,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Mar,3,67.4793,24.4937,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Apr,4,92.1171,33.6678,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,May,5,108.9546,43.8815,1
,Arizona,4.0,Apache,4001.0,2006,2006.0,Jun,6,119.0875,52.2966,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Jul,7,114.3554,57.47,1
,Arizona,4.0,Apache,4001.0,2006,2006.0,Aug,8,99.2274,54.1053,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Sep,9,91.5927,44.7892,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Oct,10,71.8406,36.074,0
,Arizona,4.0,Apache,4001.0,2006,2006.0,Nov,11,68.0782,27.8228,1
,Arizona,4.0,Apache,4001.0,2006,2006.0,Dec,12,49.1356,16.1596,1
,Arizona,4.0,Apache,4001.0,2007,2007.0,Jan,1,42.251,14.8221,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Feb,2,53.3569,21.3078,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Mar,3,80.0562,26.9835,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Apr,4,88.7836,33.7173,1
,Arizona,4.0,Apache,4001.0,2007,2007.0,May,5,101.4039,42.4465,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Jun,6,116.0695,51.1171,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Jul,7,116.9039,56.6207,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Aug,8,103.5927,58.2549,1
,Arizona,4.0,Apache,4001.0,2007,2007.0,Sep,9,96.7225,50.4604,3
,Arizona,4.0,Apache,4001.0,2007,2007.0,Oct,10,81.9913,38.228,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Nov,11,71.3135,29.8562,0
,Arizona,4.0,Apache,4001.0,2007,2007.0,Dec,12,41.7506,17.1268,0
,Arizona,4.0,Apache,4001.0,2008,2008.0,Jan,1,38.3549,10.2221,0
,Arizona,4.0,Apache,4001.0,2008,2008.0,Feb,2,50.2955,19.204,1
,Arizona,4.0,Apache,4001.0,2008,2008.0,Mar,3,75.3612,25.0739,2
,Arizona,4.0,Apache,4001.0,2008,2008.0,Apr,4,90.2411,30.2504,0
,Arizona,4.0,Apache,4001.0,2008,2008.0,May,5,100.9894,38.4691,0
,Arizona,4.0,Apache,4001.0,2008,2008.0,Jun,6,114.5036,50.6105,0
,Arizona,4.0,Apache,4001.0,2008,2008.0,Jul,7,110.9864,57.4077,0
,Arizona,4.0,Apache,4001.0,2008,2008.0,Aug,8,107.158,56.0002,1
,Arizona,4.0,Apache,4001.0,2008,2008.0,Sep,9,96.4349,49.0607,0
,Arizona,4.0,Apache,4001.0,2008,2008.0,Oct,10,82.9052,36.5056,1
,Arizona,4.0,Apache,4001.0,2008,2008.0,Nov,11,67.5277,27.3316,1
,Arizona,4.0,Apache,4001.0,2008,2008.0,Dec,12,45.8486,19.7624,1
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Jan,1,78.1522,32.1801,1
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Feb,2,75.3084,32.8721,2
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Mar,3,91.7405,36.2721,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Apr,4,103.2746,41.2633,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,May,5,115.961,52.0871,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Jun,6,125.2012,61.0152,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Jul,7,123.9276,65.6392,2
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Aug,8,114.4583,63.9918,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Sep,9,112.0894,61.2966,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Oct,10,100.4444,53.2489,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Nov,11,79.495,37.1195,0
,Arizona,4.0,Cochise,4003.0,2003,2003.0,Dec,12,69.5791,29.4994,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Jan,1,65.9236,31.6967,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Feb,2,74.2981,28.9039,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Mar,3,93.0259,42.2306,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Apr,4,98.6978,44.1548,1
,Arizona,4.0,Cochise,4003.0,2004,2004.0,May,5,115.0722,52.7855,2
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Jun,6,124.2947,60.0967,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Jul,7,119.3258,62.7455,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Aug,8,110.8777,61.591,1
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Sep,9,105.9959,58.1893,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Oct,10,92.6506,48.8295,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Nov,11,71.445,34.9381,0
,Arizona,4.0,Cochise,4003.0,2004,2004.0,Dec,12,65.9918,29.9826,0
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Jan,1,65.7273,32.5778,0
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Feb,2,66.2153,33.9312,1
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Mar,3,85.3298,37.1582,0
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Apr,4,100.3312,43.1327,1
,Arizona,4.0,Cochise,4003.0,2005,2005.0,May,5,115.2054,52.1377,1
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Jun,6,122.5508,60.9627,2
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Jul,7,125.8503,67.2156,0
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Aug,8,106.515,63.9052,2
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Sep,9,106.3892,60.1442,1
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Oct,10,94.8983,50.3381,1
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Nov,11,82.8929,38.6613,3
,Arizona,4.0,Cochise,4003.0,2005,2005.0,Dec,12,73.9134,31.3782,1
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Jan,1,75.2431,29.7247,3
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Feb,2,83.9955,33.3508,4
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Mar,3,88.8816,35.1275,1
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Apr,4,107.4927,44.316,1
,Arizona,4.0,Cochise,4003.0,2006,2006.0,May,5,119.286,54.6703,5
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Jun,6,124.36,62.8354,3
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Jul,7,119.0925,66.1497,0
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Aug,8,100.1636,62.219,1
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Sep,9,95.2407,57.1648,0
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Oct,10,88.1068,47.5737,3
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Nov,11,83.5722,39.9728,0
,Arizona,4.0,Cochise,4003.0,2006,2006.0,Dec,12,68.8205,29.4071,0
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Jan,1,61.9774,28.1302,3
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Feb,2,78.5422,32.0936,3
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Mar,3,94.7129,38.1234,3
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Apr,4,100.4671,44.1404,2
,Arizona,4.0,Cochise,4003.0,2007,2007.0,May,5,113.893,54.0064,3
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Jun,6,122.9333,61.8246,2
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Jul,7,117.3354,64.402,3
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Aug,8,105.5895,66.1745,1
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Sep,9,103.222,60.8202,1
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Oct,10,95.6522,49.5713,3
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Nov,11,87.0543,43.5589,4
,Arizona,4.0,Cochise,4003.0,2007,2007.0,Dec,12,63.4336,29.92,4
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Jan,1,66.6789,27.4554,2
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Feb,2,80.7715,32.4777,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Mar,3,95.0348,36.0337,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Apr,4,106.6121,42.3026,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,May,5,113.8624,49.8049,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Jun,6,125.9362,61.9569,3
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Jul,7,109.314,64.2199,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Aug,8,101.0442,63.8762,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Sep,9,100.1156,59.7874,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Oct,10,96.0295,49.0466,2
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Nov,11,80.3845,39.5511,1
,Arizona,4.0,Cochise,4003.0,2008,2008.0,Dec,12,67.1113,32.9229,2
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Jan,1,58.0825,25.7274,1
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Feb,2,59.5374,20.0462,0
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Mar,3,75.3484,28.4476,1
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Apr,4,85.459,33.0951,0
,Arizona,4.0,Coconino,4005.0,2003,2003.0,May,5,103.0509,44.3062,1
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Jun,6,115.741,53.4845,0
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Jul,7,121.5668,60.192,2
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Aug,8,107.7355,59.4649,1
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Sep,9,101.0798,51.6648,1
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Oct,10,88.8775,44.5622,1
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Nov,11,57.7728,27.1177,1
,Arizona,4.0,Coconino,4005.0,2003,2003.0,Dec,12,49.2234,20.3469,2
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Jan,1,50.9164,19.5674,0
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Feb,2,53.1138,17.5473,0
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Mar,3,85.1217,33.7384,0
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Apr,4,87.1815,36.8415,0
,Arizona,4.0,Coconino,4005.0,2004,2004.0,May,5,103.6143,44.5073,1
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Jun,6,116.7243,52.9498,1
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Jul,7,115.8166,57.5958,1
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Aug,8,106.2308,56.2328,1
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Sep,9,99.4488,50.4444,0
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Oct,10,77.4938,40.0503,1
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Nov,11,54.9158,27.939,1
,Arizona,4.0,Coconino,4005.0,2004,2004.0,Dec,12,49.4098,21.9919,1
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Jan,1,50.9087,24.9441,2
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Feb,2,54.0317,23.9579,0
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Mar,3,68.7057,28.455,1
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Apr,4,85.5426,33.7284,1
,Arizona,4.0,Coconino,4005.0,2005,2005.0,May,5,100.0693,45.1854,1
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Jun,6,107.1958,50.9027,1
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Jul,7,120.1136,59.8419,2
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Aug,8,101.0555,56.9545,0
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Sep,9,98.5525,51.1879,0
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Oct,10,82.3745,41.796,1
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Nov,11,64.3964,28.7068,0
,Arizona,4.0,Coconino,4005.0,2005,2005.0,Dec,12,54.4557,18.8511,1
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Jan,1,56.5098,19.8445,1
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Feb,2,66.2809,21.604,0
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Mar,3,67.0637,26.5008,0
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Apr,4,88.6458,36.1678,1
,Arizona,4.0,Coconino,4005.0,2006,2006.0,May,5,107.3052,46.3051,0
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Jun,6,117.8702,55.0227,0
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Jul,7,114.2986,59.9725,1
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Aug,8,103.5562,57.7249,2
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Sep,9,93.6412,47.9703,1
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Oct,10,73.6826,37.2772,0
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Nov,11,66.6132,29.9833,1
,Arizona,4.0,Coconino,4005.0,2006,2006.0,Dec,12,51.615,18.584,4
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Jan,1,46.513,17.1638,0
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Feb,2,59.4219,23.959,3
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Mar,3,80.6687,30.1774,1
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Apr,4,90.2197,36.1536,1
,Arizona,4.0,Coconino,4005.0,2007,2007.0,May,5,104.7712,45.4506,1
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Jun,6,117.8913,53.1849,0
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Jul,7,118.4813,60.4375,0
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Aug,8,108.1623,60.2763,3
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Sep,9,98.7276,53.0475,0
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Oct,10,82.2081,40.015,2
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Nov,11,71.4524,31.7865,1
,Arizona,4.0,Coconino,4005.0,2007,2007.0,Dec,12,43.9251,19.7632,1
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Jan,1,41.4,15.826,0
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Feb,2,53.1981,22.3514,0
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Mar,3,75.4163,28.3253,0
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Apr,4,90.3238,33.3123,1
,Arizona,4.0,Coconino,4005.0,2008,2008.0,May,5,100.8498,40.6673,0
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Jun,6,115.536,52.534,1
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Jul,7,114.808,60.0568,1
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Aug,8,108.5516,59.013,3
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Sep,9,100.2904,51.6942,0
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Oct,10,85.137,39.3344,0
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Nov,11,68.3851,30.1084,0
,Arizona,4.0,Coconino,4005.0,2008,2008.0,Dec,12,46.0577,20.4242,0
,Arizona,4.0,Gila,4007.0,2003,2003.0,Jan,1,66.1018,36.1725,1
,Arizona,4.0,Gila,4007.0,2003,2003.0,Feb,2,64.8351,33.7494,0
,Arizona,4.0,Gila,4007.0,2003,2003.0,Mar,3,73.8457,38.8361,0
,Arizona,4.0,Gila,4007.0,2003,2003.0,Apr,4,86.6929,42.3343,0
,Arizona,4.0,Gila,4007.0,2003,2003.0,May,5,100.9056,53.3952,1
,Arizona,4.0,Gila,4007.0,2003,2003.0,Jun,6,112.5688,62.3756,1
,Arizona,4.0,Gila,4007.0,2003,2003.0,Jul,7,114.8174,68.1839,0
,Arizona,4.0,Gila,4007.0,2003,2003.0,Aug,8,107.5263,65.8759,1
,Arizona,4.0,Gila,4007.0,2003,2003.0,Sep,9,99.5878,61.3469,1
,Arizona,4.0,Gila,4007.0,2003,2003.0,Oct,10,91.1361,54.999,1
,Arizona,4.0,Gila,4007.0,2003,2003.0,Nov,11,65.2969,36.8943,1
,Arizona,4.0,Gila,4007.0,2003,2003.0,Dec,12,57.3904,32.4827,0
,Arizona,4.0,Gila,4007.0,2004,2004.0,Jan,1,57.9907,32.3345,0
,Arizona,4.0,Gila,4007.0,2004,2004.0,Feb,2,60.7637,31.1964,1
,Arizona,4.0,Gila,4007.0,2004,2004.0,Mar,3,82.5009,44.606,0
,Arizona,4.0,Gila,4007.0,2004,2004.0,Apr,4,87.7356,45.6573,1
,Arizona,4.0,Gila,4007.0,2004,2004.0,May,5,105.1068,54.3034,1
,Arizona,4.0,Gila,4007.0,2004,2004.0,Jun,6,114.4015,61.4019,2
,Arizona,4.0,Gila,4007.0,2004,2004.0,Jul,7,110.8661,64.2272,0
,Arizona,4.0,Gila,4007.0,2004,2004.0,Aug,8,106.0561,63.1937,1
,Arizona,4.0,Gila,4007.0,2004,2004.0,Sep,9,99.9091,59.3207,0
,Arizona,4.0,Gila,4007.0,2004,2004.0,Oct,10,83.2162,49.3509,2
,Arizona,4.0,Gila,4007.0,2004,2004.0,Nov,11,62.5471,36.6815,1
,Arizona,4.0,Gila,4007.0,2004,2004.0,Dec,12,58.7902,32.7156,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,Jan,1,59.0704,34.6041,1
,Arizona,4.0,Gila,4007.0,2005,2005.0,Feb,2,58.035,33.7325,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,Mar,3,71.1759,38.4547,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,Apr,4,86.8762,44.0779,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,May,5,99.8983,53.6845,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,Jun,6,109.5035,61.1904,1
,Arizona,4.0,Gila,4007.0,2005,2005.0,Jul,7,115.5008,67.5585,1
,Arizona,4.0,Gila,4007.0,2005,2005.0,Aug,8,100.7317,64.9442,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,Sep,9,98.6138,60.2803,3
,Arizona,4.0,Gila,4007.0,2005,2005.0,Oct,10,85.8968,52.0096,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,Nov,11,72.2523,41.1938,0
,Arizona,4.0,Gila,4007.0,2005,2005.0,Dec,12,62.691,33.3396,0
,Arizona,4.0,Gila,4007.0,2006,2006.0,Jan,1,64.2431,32.7984,0
,Arizona,4.0,Gila,4007.0,2006,2006.0,Feb,2,72.1471,35.1752,1
,Arizona,4.0,Gila,4007.0,2006,2006.0,Mar,3,70.4879,36.8811,2
,Arizona,4.0,Gila,4007.0,2006,2006.0,Apr,4,90.414,44.4896,3
,Arizona,4.0,Gila,4007.0,2006,2006.0,May,5,106.4866,55.7892,1
,Arizona,4.0,Gila,4007.0,2006,2006.0,Jun,6,115.2328,63.7017,2
,Arizona,4.0,Gila,4007.0,2006,2006.0,Jul,7,111.6907,68.4964,1
,Arizona,4.0,Gila,4007.0,2006,2006.0,Aug,8,97.0455,63.8831,0
,Arizona,4.0,Gila,4007.0,2006,2006.0,Sep,9,91.9953,57.4217,0
,Arizona,4.0,Gila,4007.0,2006,2006.0,Oct,10,79.9736,47.6638,1
,Arizona,4.0,Gila,4007.0,2006,2006.0,Nov,11,73.7747,41.4102,3
,Arizona,4.0,Gila,4007.0,2006,2006.0,Dec,12,59.4608,31.459,1
,Arizona,4.0,Gila,4007.0,2007,2007.0,Jan,1,53.9079,29.913,1
,Arizona,4.0,Gila,4007.0,2007,2007.0,Feb,2,64.0373,33.9178,3
,Arizona,4.0,Gila,4007.0,2007,2007.0,Mar,3,81.8398,40.6071,1
,Arizona,4.0,Gila,4007.0,2007,2007.0,Apr,4,90.0352,44.6313,0
,Arizona,4.0,Gila,4007.0,2007,2007.0,May,5,102.9813,54.3606,1
,Arizona,4.0,Gila,4007.0,2007,2007.0,Jun,6,114.3063,62.4362,1
,Arizona,4.0,Gila,4007.0,2007,2007.0,Jul,7,112.376,66.5871,2
,Arizona,4.0,Gila,4007.0,2007,2007.0,Aug,8,103.9157,67.4598,0
,Arizona,4.0,Gila,4007.0,2007,2007.0,Sep,9,99.0196,60.5136,1
,Arizona,4.0,Gila,4007.0,2007,2007.0,Oct,10,86.6911,50.8724,1
,Arizona,4.0,Gila,4007.0,2007,2007.0,Nov,11,77.487,44.7326,4
,Arizona,4.0,Gila,4007.0,2007,2007.0,Dec,12,53.7393,31.7217,0
,Arizona,4.0,Gila,4007.0,2008,2008.0,Jan,1,53.43,28.9083,1
,Arizona,4.0,Gila,4007.0,2008,2008.0,Feb,2,62.8872,33.6333,0
,Arizona,4.0,Gila,4007.0,2008,2008.0,Mar,3,79.2333,38.1125,2
,Arizona,4.0,Gila,4007.0,2008,2008.0,Apr,4,91.6019,44.0775,2
,Arizona,4.0,Gila,4007.0,2008,2008.0,May,5,99.652,50.2549,3
,Arizona,4.0,Gila,4007.0,2008,2008.0,Jun,6,112.1797,62.4422,1
,Arizona,4.0,Gila,4007.0,2008,2008.0,Jul,7,104.9755,65.197,2
,Arizona,4.0,Gila,4007.0,2008,2008.0,Aug,8,99.7545,64.8397,1
,Arizona,4.0,Gila,4007.0,2008,2008.0,Sep,9,95.5958,60.9272,1
,Arizona,4.0,Gila,4007.0,2008,2008.0,Oct,10,86.6357,50.658,0
,Arizona,4.0,Gila,4007.0,2008,2008.0,Nov,11,72.835,42.1048,2
,Arizona,4.0,Gila,4007.0,2008,2008.0,Dec,12,56.6132,33.9403,1
,Arizona,4.0,Graham,4009.0,2003,2003.0,Jan,1,72.2923,33.8241,0
,Arizona,4.0,Graham,4009.0,2003,2003.0,Feb,2,72.4449,33.3989,0
,Arizona,4.0,Graham,4009.0,2003,2003.0,Mar,3,83.2193,37.5955,0
,Arizona,4.0,Graham,4009.0,2003,2003.0,Apr,4,98.1686,42.6916,0
,Arizona,4.0,Graham,4009.0,2003,2003.0,May,5,112.0689,53.2582,0
