"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Fine Particulate Matter (µg/m³)
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Nov"	"11"	15.6563
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"	"Dec"	"12"	13.8479
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2007"	"2007"			11.4491
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Jan"	"1"	10.7051
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Feb"	"2"	10.9395
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Mar"	"3"	11.3758
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Apr"	"4"	11.6637
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"May"	"5"	11.1611
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Jun"	"6"	11.8443
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Jul"	"7"	14.8163
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Aug"	"8"	11.9605
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Sep"	"9"	14.0976
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Oct"	"10"	13.5596
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Nov"	"11"	12.8391
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"	"Dec"	"12"	14.8627
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2008"	"2008"			12.4925
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Jan"	"1"	18.4090
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Feb"	"2"	10.1789
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Mar"	"3"	12.7497
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Apr"	"4"	11.3404
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"May"	"5"	14.5229
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Jun"	"6"	11.9918
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Jul"	"7"	15.8759
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Aug"	"8"	14.8256
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Sep"	"9"	14.0467
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Oct"	"10"	13.0738
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Nov"	"11"	18.4365
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"	"Dec"	"12"	17.5498
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2009"	"2009"			14.4567
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Jan"	"1"	14.9831
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Feb"	"2"	10.6327
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Mar"	"3"	11.0202
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Apr"	"4"	9.5643
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"May"	"5"	7.1832
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Jun"	"6"	7.5199
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Jul"	"7"	7.9971
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Aug"	"8"	6.6637
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Sep"	"9"	8.1509
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Oct"	"10"	7.9159
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Nov"	"11"	11.2271
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"	"Dec"	"12"	15.6887
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2010"	"2010"			9.8811
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Jan"	"1"	16.0656
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Feb"	"2"	11.2458
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Mar"	"3"	9.3564
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Apr"	"4"	7.2048
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"May"	"5"	8.1253
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Jun"	"6"	7.9893
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Jul"	"7"	9.8258
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Aug"	"8"	9.6322
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Sep"	"9"	10.0301
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Oct"	"10"	10.3592
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Nov"	"11"	11.0910
	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"	"Dec"	"12"	16.8344
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"	"2011"	"2011"			10.6589
"Total"	"Arizona"	"04"	"La Paz County, AZ"	"04012"					12.5172
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Jan"	"1"	17.2934
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Feb"	"2"	10.7803
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Mar"	"3"	12.3512
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Apr"	"4"	7.4104
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"May"	"5"	13.6516
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Jun"	"6"	12.0654
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Jul"	"7"	13.5439
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Aug"	"8"	9.6224
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Sep"	"9"	12.1998
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Oct"	"10"	14.8745
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Nov"	"11"	11.3745
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"	"Dec"	"12"	14.3286
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2003"	"2003"			12.4904
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Jan"	"1"	13.9681
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Feb"	"2"	10.8677
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Mar"	"3"	12.5279
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Apr"	"4"	9.3912
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"May"	"5"	9.8096
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Jun"	"6"	11.5390
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Jul"	"7"	10.3632
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Aug"	"8"	9.0592
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Sep"	"9"	10.4598
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Oct"	"10"	9.4132
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Nov"	"11"	10.4559
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"	"Dec"	"12"	13.5863
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2004"	"2004"			10.9593
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Jan"	"1"	10.1420
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Feb"	"2"	7.7331
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Mar"	"3"	9.0418
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Apr"	"4"	9.5642
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"May"	"5"	9.8183
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Jun"	"6"	11.6816
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Jul"	"7"	12.3458
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Aug"	"8"	10.1811
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Sep"	"9"	10.4937
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Oct"	"10"	11.7619
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Nov"	"11"	12.8385
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"	"Dec"	"12"	16.2410
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2005"	"2005"			11.0119
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Jan"	"1"	12.6218
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Feb"	"2"	12.5158
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Mar"	"3"	8.1301
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Apr"	"4"	7.5778
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"May"	"5"	9.3375
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Jun"	"6"	10.6339
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Jul"	"7"	9.3629
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Aug"	"8"	8.0467
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Sep"	"9"	8.5209
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Oct"	"10"	8.3108
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Nov"	"11"	11.8119
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"	"Dec"	"12"	14.6483
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2006"	"2006"			10.1123
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Jan"	"1"	12.5167
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Feb"	"2"	10.5921
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Mar"	"3"	8.4474
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Apr"	"4"	8.1193
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"May"	"5"	8.0440
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Jun"	"6"	10.3087
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Jul"	"7"	9.9316
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Aug"	"8"	10.8985
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Sep"	"9"	9.0698
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Oct"	"10"	12.1238
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Nov"	"11"	14.8761
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"	"Dec"	"12"	12.7471
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2007"	"2007"			10.6405
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Jan"	"1"	10.1198
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Feb"	"2"	10.6641
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Mar"	"3"	10.7984
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Apr"	"4"	11.7145
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"May"	"5"	11.0337
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Jun"	"6"	11.1891
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Jul"	"7"	14.7151
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Aug"	"8"	12.0459
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Sep"	"9"	14.3315
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Oct"	"10"	13.6745
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Nov"	"11"	12.6977
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Dec"	"12"	13.8059
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2008"	"2008"			12.2383
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Jan"	"1"	17.3835
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Feb"	"2"	9.7448
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Mar"	"3"	12.1299
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Apr"	"4"	11.1441
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"May"	"5"	13.7920
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Jun"	"6"	12.2803
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Jul"	"7"	15.2874
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Aug"	"8"	14.4384
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Sep"	"9"	13.3625
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Oct"	"10"	11.9974
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Nov"	"11"	17.3271
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Dec"	"12"	16.0215
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2009"	"2009"			13.7776
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Jan"	"1"	14.7631
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Feb"	"2"	10.2293
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Mar"	"3"	10.6200
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Apr"	"4"	9.4272
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"May"	"5"	6.7374
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Jun"	"6"	7.5779
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Jul"	"7"	7.0675
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Aug"	"8"	6.4174
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Sep"	"9"	7.6091
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Oct"	"10"	7.4825
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Nov"	"11"	10.4387
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Dec"	"12"	15.2369
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2010"	"2010"			9.4687
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Jan"	"1"	15.2838
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Feb"	"2"	9.7515
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Mar"	"3"	8.6116
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Apr"	"4"	6.7932
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"May"	"5"	7.4662
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Jun"	"6"	8.1637
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Jul"	"7"	9.6393
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Aug"	"8"	9.2885
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Sep"	"9"	9.2091
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Oct"	"10"	9.1868
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Nov"	"11"	9.5882
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"	"Dec"	"12"	15.2843
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2011"	"2011"			9.8719
"Total"	"Arizona"	"04"	"Maricopa County, AZ"	"04013"					11.1748
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Jan"	"1"	18.6142
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Feb"	"2"	10.9257
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Mar"	"3"	12.1113
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Apr"	"4"	7.6079
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"May"	"5"	13.8720
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Jun"	"6"	12.7491
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Jul"	"7"	13.9774
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Aug"	"8"	9.8323
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Sep"	"9"	14.1670
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Oct"	"10"	16.9033
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Nov"	"11"	13.6650
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"	"Dec"	"12"	15.7981
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2003"	"2003"			13.3862
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Jan"	"1"	17.8481
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Feb"	"2"	12.0245
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Mar"	"3"	14.2591
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Apr"	"4"	10.8600
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"May"	"5"	10.1003
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Jun"	"6"	12.6132
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Jul"	"7"	12.1776
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Aug"	"8"	10.6356
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Sep"	"9"	10.5328
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Oct"	"10"	10.1192
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Nov"	"11"	12.9414
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"	"Dec"	"12"	14.9176
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2004"	"2004"			12.4287
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Jan"	"1"	12.7114
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Feb"	"2"	9.7226
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Mar"	"3"	9.3521
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Apr"	"4"	9.2018
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"May"	"5"	9.5069
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Jun"	"6"	11.6724
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Jul"	"7"	13.8245
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Aug"	"8"	12.0427
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Sep"	"9"	11.6729
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Oct"	"10"	12.0409
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Nov"	"11"	13.4628
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"	"Dec"	"12"	17.6117
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2005"	"2005"			11.9242
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Jan"	"1"	12.5988
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Feb"	"2"	13.8691
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Mar"	"3"	8.1991
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Apr"	"4"	6.7493
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"May"	"5"	9.4088
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Jun"	"6"	10.0522
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Jul"	"7"	10.6160
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Aug"	"8"	8.9293
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Sep"	"9"	9.6036
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Oct"	"10"	8.6421
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Nov"	"11"	11.8487
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"	"Dec"	"12"	16.1311
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2006"	"2006"			10.5376
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Jan"	"1"	15.6318
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Feb"	"2"	11.0341
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Mar"	"3"	9.6245
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Apr"	"4"	8.0132
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"May"	"5"	8.8039
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Jun"	"6"	10.1588
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Jul"	"7"	10.6488
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Aug"	"8"	10.4491
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Sep"	"9"	8.8293
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Oct"	"10"	11.8720
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Nov"	"11"	13.9719
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"	"Dec"	"12"	12.4040
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2007"	"2007"			10.9606
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Jan"	"1"	11.4630
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Feb"	"2"	11.5871
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Mar"	"3"	11.6601
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Apr"	"4"	10.8015
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"May"	"5"	10.6327
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Jun"	"6"	11.9659
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Jul"	"7"	15.2365
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Aug"	"8"	11.6136
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Sep"	"9"	12.9232
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Oct"	"10"	12.6608
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Nov"	"11"	12.5193
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"	"Dec"	"12"	15.0442
"Total"	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2008"	"2008"			12.3496
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Jan"	"1"	19.7941
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Feb"	"2"	11.7415
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Mar"	"3"	12.1936
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Apr"	"4"	11.4553
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"May"	"5"	14.7011
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Jun"	"6"	12.4516
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Jul"	"7"	15.2920
