"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Avg Daily Max Heat Index (F)
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1983"	"1983"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1984"	"1984"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1985"	"1985"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1986"	"1986"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1987"	"1987"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1988"	"1988"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1989"	"1989"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1990"	"1990"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1991"	"1991"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1992"	"1992"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1993"	"1993"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1994"	"1994"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1995"	"1995"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1996"	"1996"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1997"	"1997"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1998"	"1998"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"			Missing	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Jan"	"1"	44.7704	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Feb"	"2"	51.5934	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Mar"	"3"	53.4371	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Apr"	"4"	66.4823	80.0146
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"May"	"5"	76.8939	82.3241
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Jun"	"6"	83.4659	82.8265
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Jul"	"7"	87.0683	84.9458
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Aug"	"8"	84.4054	84.6214
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Sep"	"9"	79.5529	81.8049
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Oct"	"10"	62.3360	80.1865
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Nov"	"11"	42.4656	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Dec"	"12"	43.1398	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"			64.6688	83.4870
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Jan"	"1"	35.5681	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Feb"	"2"	41.2615	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Mar"	"3"	54.1975	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Apr"	"4"	61.7264	78.7941
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"May"	"5"	74.8284	80.7263
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Jun"	"6"	83.2256	83.7614
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Jul"	"7"	85.2732	84.0689
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Aug"	"8"	83.8995	83.5370
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Sep"	"9"	79.9520	81.3327
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Oct"	"10"	68.5299	79.2536
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Nov"	"11"	54.4930	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Dec"	"12"	35.7079	Missing
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"			63.3298	83.0322
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Jan"	"1"	37.2945	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Feb"	"2"	42.9673	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Mar"	"3"	51.7512	Missing
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Apr"	"4"	66.8518	78.4643
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"May"	"5"	72.6440	82.4414
